Date,Open,High,Low,Close,Adj Close,Volume
2011-05-23,2.766840,2.773670,2.620050,2.640530,2.355966,11872676
2011-05-24,2.634270,2.672390,2.549500,2.629150,2.345813,8141748
2011-05-25,2.628580,2.646790,2.551780,2.580790,2.302664,5856780
2011-05-26,2.583070,2.594450,2.501140,2.501140,2.321553,6701430
2011-05-27,2.463590,2.505690,2.448790,2.456760,2.280360,4779055
2011-05-30,2.449930,2.449930,2.332730,2.341830,2.173682,8717424
2011-05-31,2.332730,2.410100,2.330450,2.389620,2.218041,5964424
2011-06-01,null,null,null,null,null,null
2011-06-02,null,null,null,null,null,null
2011-06-03,null,null,null,null,null,null
2011-06-07,null,null,null,null,null,null
